to_id,from_id,min_today,min_future,saved,from_name,to_name,from_geo,to_geo
crosstownerstation-peterson-ridge,crosstownerstation-berwyn-harlem-ave,98,68,30,Berwyn - Harlem Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-berwyn-oak-park-ave,95,65,30,Berwyn - Oak Park Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-blue-island,93,85,8,Blue Island,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-braeside,44,35,9,Braeside,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-brainerd,85,70,15,Brainerd,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-burr-oak,120,86,34,Burr Oak,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-central-ave-hanson-park,85,55,30,Central Ave (Hanson Park),Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-chicago-halsted-bally-s,69,22,47,Chicago/Halsted (Bally's),Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-cicero,87,57,30,Cicero,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-cicero-kinzie,80,48,32,Cicero/Lake,Peterson/Ridge,west side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-clarendon-hills,107,77,30,Clarendon Hills,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-clybourn,24,16,8,Clybourn,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-congress-park,92,59,33,Congress Park,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-dee-road,68,41,27,Dee Road,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-des-plaines,53,44,9,Des Plaines,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-des-plaines-river-rd,115,66,49,Des Plaines River Rd,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-division-elston,47,19,28,Division/Elston,Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-downers-grove-main-street,94,72,22,Downers Grove - Main St,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-edison-park,48,37,11,Edison Park,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-elmhurst,93,69,24,Elmhurst,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-elmwood-park-conti-circle,112,62,50,Elmwood Park - Conti Cir,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-evanston-central-st,22,17,5,Central/Green Bay (Evanston),Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-evanston-davis-st,16,13,3,Davis St (Evanston),Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-franklin-park-belmont-ave,115,68,47,Franklin Park - Belmont Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-gladstone-park,41,33,8,Gladstone Park,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-glencoe,31,31,0,Glencoe,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-grand-cicero,81,53,28,Grand/Cicero,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-grand-harlem,96,60,36,Grand/Harlem,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-gresham,82,67,15,Gresham,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-halsted-18th,65,44,21,Halsted/16th,Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-harvey,114,87,27,Harvey,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-highland-park,38,38,0,Highland Park,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-highlands,100,70,30,Highlands,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-hinsdale,103,73,30,Hinsdale,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-hollywood,103,71,32,Hollywood,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-howard-clark,30,13,17,Howard/Clark,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-hubbard-woods,38,31,7,Hubbard Woods,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-humboldt-park,75,49,26,Humboldt Park,Peterson/Ridge,west side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-indian-hill,34,23,11,Indian Hill,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-irving-park,35,27,8,Irving Park/Keeler,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-jefferson-park,39,31,8,Jefferson Park,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-kedzie,79,46,33,Kedzie,Peterson/Ridge,west side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-kenilworth,31,21,10,Kenilworth,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-lagrange-road,93,62,31,LaGrange Road,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-lagrange-stone-ave,94,64,30,LaGrange - Stone Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-lawrence-ruby,111,72,39,Lawrence/Ruby,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-maywood,93,60,33,Maywood,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-mccormick-place,66,34,32,McCormick Place,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-melrose-park,93,62,31,Melrose Park,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-montrose-mayfair,58,29,29,Montrose (Mayfair),Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-mount-prospect,77,50,27,Mount Prospect,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-narragansett-ave-galewood,92,57,35,Narragansett Ave (Galewood),Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-north-ridgeway,77,50,27,North/Ridgeway,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-norwood-park,44,35,9,Norwood Park,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-o-hare-transfer,89,75,14,O'Hare Transfer,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-oak-park-ave-mars,93,58,35,Oak Park Ave (Mars),Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-oak-park-harlem-lake,88,54,34,Oak Park - Harlem/Lake,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-oakwood-blvd,87,38,49,Oakwood Blvd,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-palatine,89,68,21,Palatine,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-park-ridge,62,39,23,Park Ridge,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-prairie-street,107,92,15,Prairie St,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-randolph-clinton,38,24,14,Randolph/Clinton (Ogilvie),Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-ravinia,47,38,9,Ravinia,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-river-forest,91,58,33,River Forest,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-river-grove,94,64,30,River Grove,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-riverside,100,70,30,Riverside,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-roosevelt,48,30,18,Roosevelt,Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-rosemont-balmoral-ave,105,74,31,Rosemont - Balmoral Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-schiller-park-irving-park-rd,111,71,40,Schiller Park - Irving Park Rd,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-south-shore,91,61,30,South Shore,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-state-street,105,79,26,State St,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-stewart-ridge,108,82,26,Stewart Ridge,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-stony-island,88,57,31,Stony Island,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-taylor-clinton,66,28,38,Taylor/Clinton,Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-union-station,40,26,14,Union Station,Peterson/Ridge,downtown Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-west-hinsdale,105,75,30,West Hinsdale,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-west-pullman,106,84,22,West Pullman,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-western-18th,80,53,27,Western/18th,Peterson/Ridge,west side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-western-kinzie,73,42,31,Western/Hubbard,Peterson/Ridge,west side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-western-logan,49,23,26,Western/Logan,Peterson/Ridge,north side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-western-springs,97,67,30,Western Springs,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-westmont,111,85,26,Westmont,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-wilmette,24,20,4,Wilmette,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,crosstownerstation-winnetka,26,24,2,Winnetka,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-103rd-bev,94,79,15,103rd (Beverly Hills),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-107th-bev,98,83,15,107th (Beverly Hills),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-111th-bev,99,84,15,111th (Morgan Park),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-115th-bev,101,86,15,115th (Morgan Park),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-147th-up,111,81,30,147th (Sibley Blvd),Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-91st-bev,87,72,15,91st (Beverly Hills),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-95th-bev,90,75,15,95th (Beverly Hills),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-99th-bev,92,77,15,99th (Beverly Hills),Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-ashland,128,86,42,Ashland,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-brynmawr,87,59,28,Bryn Mawr,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-cumberland,71,47,24,Cumberland,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-fairviewdg,103,74,29,Fairview Ave,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-ivanhoe,109,79,30,Ivanhoe,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-kensingtn,99,65,34,Kensington,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-lavergne,93,63,30,LaVergne,Peterson/Ridge,west suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-mainst,16,12,4,Main St (Evanston),Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-racine,122,86,36,Racine,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-peterson-ridge,metra-raviniapk,56,41,15,Ravinia Park,Peterson/Ridge,north suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-riverdale,107,77,30,Riverdale,Peterson/Ridge,south suburban,north side of Chicago
crosstownerstation-peterson-ridge,metra-windsorpk,93,63,30,Windsor Park,Peterson/Ridge,south side of Chicago,north side of Chicago
crosstownerstation-prairie-street,crosstownerstation-103rd-rosemoor,48,42,6,103rd (Rosemoor),Prairie St,south side of Chicago,south suburban
crosstownerstation-prairie-street,crosstownerstation-107th-street-63,52,43,9,107th,Prairie St,south side of Chicago,south suburban
crosstownerstation-prairie-street,crosstownerstation-111th-pullman,50,42,8,111th (Pullman),Prairie St,south side of Chicago,south suburban
crosstownerstation-prairie-street,crosstownerstation-119th-rlx,52,47,5,119th (RLX),Prairie St,south side of Chicago,south suburban
