GEOID,w,today,scenario,status,saved,redpct
170910103003,1,,,no_transit_either,,
170910104001,1,,,no_transit_either,,
170910104003,4,,,no_transit_either,,
170910105001,2,,,no_transit_either,,
170910105003,2,,,no_transit_either,,
170910106011,1,,,no_transit_either,,
170910106012,3,,,no_transit_either,,
170910106021,1,,,no_transit_either,,
170910106022,1,,,no_transit_either,,
170910106023,1,,,no_transit_either,,
170910107011,5,,,no_transit_either,,
170910107012,1,,,no_transit_either,,
170910107013,2,,,no_transit_either,,
170910107024,1,,,no_transit_either,,
170910109001,2,,,no_transit_either,,
170910109002,1,,,no_transit_either,,
170910109003,1,,,no_transit_either,,
170910109004,2,,,no_transit_either,,
170910110002,2,,,no_transit_either,,
170910111001,1,,,no_transit_either,,
170910112001,1,,,no_transit_either,,
170910112002,3,,,no_transit_either,,
170910114001,2,,,no_transit_either,,
170910115001,1,,,no_transit_either,,
170910115002,1,,,no_transit_either,,
170910117001,1,,,no_transit_either,,
170910117003,1,,,no_transit_either,,
170910118001,1,,,no_transit_either,,
170910118002,1,,,no_transit_either,,
170910119001,1,,,no_transit_either,,
170910121001,1,,,no_transit_either,,
170910121002,1,,,no_transit_either,,
170910121003,2,,,no_transit_either,,
170910122001,1,,,no_transit_either,,
170910122002,1,,,no_transit_either,,
170910122003,1,,,no_transit_either,,
170910123001,1,,,no_transit_either,,
170910123002,1,,,no_transit_either,,
170910123003,2,,,no_transit_either,,
170910123004,3,,,no_transit_either,,
170910124003,2,,,no_transit_either,,
170910125002,1,,,no_transit_either,,
170910126001,1,,,no_transit_either,,
170910126002,1,,,no_transit_either,,
170910126004,1,,,no_transit_either,,
170938901031,13,,,no_transit_either,,
170938901032,16,,,no_transit_either,,
170938901041,11,,,no_transit_either,,
170938901042,14,,,no_transit_either,,
170938901043,12,,,no_transit_either,,
170938901051,11,,,no_transit_either,,
170938901052,12,,,no_transit_either,,
170938901053,12,,,no_transit_either,,
170938901061,5,,,no_transit_either,,
170938901062,4,,,no_transit_either,,
170938901063,7,,,no_transit_either,,
170938901064,5,,,no_transit_either,,
170938901071,3,,,no_transit_either,,
170938901072,10,,,no_transit_either,,
170938901081,3,,,no_transit_either,,
170938901082,8,,,no_transit_either,,
170938901083,3,,,no_transit_either,,
170938902011,4,,,no_transit_either,,
170938902012,5,,,no_transit_either,,
170938902013,2,,,no_transit_either,,
170938902021,3,,,no_transit_either,,
170938902022,2,,,no_transit_either,,
170938903011,10,,,no_transit_either,,
170938903012,7,,,no_transit_either,,
170938903013,6,,,no_transit_either,,
170938903021,5,,,no_transit_either,,
170938903022,2,,,no_transit_either,,
170938903023,4,,,no_transit_either,,
170938903024,4,,,no_transit_either,,
170938904011,7,,,no_transit_either,,
170938904012,9,,,no_transit_either,,
170938904013,12,,,no_transit_either,,
170938904021,10,,,no_transit_either,,
170938904022,16,,,no_transit_either,,
170938904023,2,,,no_transit_either,,
170938904024,2,,,no_transit_either,,
170938904031,7,,,no_transit_either,,
170938904032,6,,,no_transit_either,,
170938904033,7,,,no_transit_either,,
170938904041,1,,,no_transit_either,,
170938904042,8,,,no_transit_either,,
170938904043,5,,,no_transit_either,,
170938905011,1,,,no_transit_either,,
170938905013,19,,,no_transit_either,,
170938905021,9,,,no_transit_either,,
170938905022,4,,,no_transit_either,,
170938905023,8,,,no_transit_either,,
170938906011,2,,,no_transit_either,,
170938906012,3,,,no_transit_either,,
170938906013,5,,,no_transit_either,,
170938906021,15,,,no_transit_either,,
170938906022,2,,,no_transit_either,,
170938907011,14,,,no_transit_either,,
170938907012,10,,,no_transit_either,,
170938907013,10,,,no_transit_either,,
170938907021,1,,,no_transit_either,,
170938907022,6,,,no_transit_either,,
170938907023,20,,,no_transit_either,,
170938907031,9,,,no_transit_either,,
170938907032,13,,,no_transit_either,,
170938907033,2,,,no_transit_either,,
170938907034,2,,,no_transit_either,,
170938907035,2,,,no_transit_either,,
170950001003,1,,,no_transit_either,,
170950002002,1,,,no_transit_either,,
170950004001,2,,,no_transit_either,,
170950005005,2,,,no_transit_either,,
170950006001,1,,,no_transit_either,,
170950008001,1,,,no_transit_either,,
170950009001,1,,,no_transit_either,,
170950010001,1,,,no_transit_either,,
170950011002,1,,,no_transit_either,,
170950013002,1,,,no_transit_either,,
170950016002,2,,,no_transit_either,,
170950016004,1,,,no_transit_either,,
170978601032,1,,,no_transit_either,,
170978601033,3,,,no_transit_either,,
170978601041,5,,,no_transit_either,,
170978601042,1,,,no_transit_either,,
170978601051,4,,,no_transit_either,,
170978601052,2,,,no_transit_either,,
170978601053,2,,,no_transit_either,,
170978601062,2,,,no_transit_either,,
170978602001,1,,,no_transit_either,,
170978602002,1,,,no_transit_either,,
170978602003,1,,,no_transit_either,,
170978603012,4,,,no_transit_either,,
170978603022,1,,,no_transit_either,,
170978603023,1,,,no_transit_either,,
170978604001,1,,,no_transit_either,,
170978604002,2,,,no_transit_either,,
170978605001,1,,,no_transit_either,,
170978605002,1,,,no_transit_either,,
170978605004,3,,,no_transit_either,,
170978605005,3,,,no_transit_either,,
170978606001,2,,,no_transit_either,,
170978606002,2,,,no_transit_either,,
170978606003,4,,,no_transit_either,,
170978608051,5,,,no_transit_either,,
170978608061,7,,,no_transit_either,,
170978608062,6,,,no_transit_either,,
170978608063,1,,,no_transit_either,,
170978608071,3,,,no_transit_either,,
170978608072,5,,,no_transit_either,,
170978608082,3,,,no_transit_either,,
170978608083,1,,,no_transit_either,,
170978608084,1,,,no_transit_either,,
170978608091,4,,,no_transit_either,,
170978608092,2,,,no_transit_either,,
170978608111,5,,,no_transit_either,,
170978608112,6,,,no_transit_either,,
170978608113,5,,,no_transit_either,,
170978608121,2,,,no_transit_either,,
170978608122,11,,,no_transit_either,,
170978608131,5,,,no_transit_either,,
170978608132,3,,,no_transit_either,,
170978609031,13,,,no_transit_either,,
170978609032,3,,,no_transit_either,,
170978609033,5,,,no_transit_either,,
170978609034,1,,,no_transit_either,,
170978609051,5,,,no_transit_either,,
170978609052,1,,,no_transit_either,,
170978609053,3,,,no_transit_either,,
170978609054,1,,,no_transit_either,,
170978609061,7,,,no_transit_either,,
170978609062,13,,,no_transit_either,,
170978609063,10,,,no_transit_either,,
170978609071,2,,,no_transit_either,,
170978609072,9,,,no_transit_either,,
170978609081,5,,,no_transit_either,,
170978610071,6,,,no_transit_either,,
170978610072,3,,,no_transit_either,,
170978610081,4,,,no_transit_either,,
170978610082,4,,,no_transit_either,,
170978610083,4,,,no_transit_either,,
170978610084,5,,,no_transit_either,,
170978610091,10,,,no_transit_either,,
170978610092,5,,,no_transit_either,,
170978610101,5,,,no_transit_either,,
170978610102,3,,,no_transit_either,,
170978610103,6,,,no_transit_either,,
170978610111,5,,,no_transit_either,,
170978610112,9,,,no_transit_either,,
170978610113,4,,,no_transit_either,,
170978610114,2,,,no_transit_either,,
170978610121,9,,,no_transit_either,,
170978610122,4,,,no_transit_either,,
170978610123,1,,,no_transit_either,,
170978610131,6,,,no_transit_either,,
170978610141,5,,,no_transit_either,,
170978610142,4,,,no_transit_either,,
170978611051,1,,,no_transit_either,,
170978611052,3,,,no_transit_either,,
170978611061,3,,,no_transit_either,,
170978611062,6,,,no_transit_either,,
170978611063,1,,,no_transit_either,,
170978611064,6,,,no_transit_either,,
170978611071,1,,,no_transit_either,,
170978611072,9,,,no_transit_either,,
170978611081,9,,,no_transit_either,,
170978611082,4,,,no_transit_either,,
170978611083,9,,,no_transit_either,,
170978612011,6,,,no_transit_either,,
170978612012,1,,,no_transit_either,,
170978612013,3,,,no_transit_either,,
170978612014,4,,,no_transit_either,,
170978612021,3,,,no_transit_either,,
170978612022,1,,,no_transit_either,,
170978613011,10,,,no_transit_either,,
170978613012,6,,,no_transit_either,,
170978613031,8,,,no_transit_either,,
170978613032,1,,,no_transit_either,,
170978613033,3,,,no_transit_either,,
170978613041,4,,,no_transit_either,,
170978613042,3,,,no_transit_either,,
170978614021,9,,,no_transit_either,,
170978614022,8,,,no_transit_either,,
170978614023,3,,,no_transit_either,,
170978614024,3,,,no_transit_either,,
170978614031,1,,,no_transit_either,,
170978614032,2,,,no_transit_either,,
170978614041,3,,,no_transit_either,,
170978614042,3,,,no_transit_either,,
170978614043,2,,,no_transit_either,,
170978614044,3,,,no_transit_either,,
170978615041,5,,,no_transit_either,,
170978615042,5,,,no_transit_either,,
170978615043,12,,,no_transit_either,,
170978615044,8,,,no_transit_either,,
170978615051,10,,,no_transit_either,,
170978615052,4,,,no_transit_either,,
170978615061,8,,,no_transit_either,,
170978615062,3,,,no_transit_either,,
170978615071,4,,,no_transit_either,,
170978615081,9,,,no_transit_either,,
170978615082,3,,,no_transit_either,,
170978615091,4,,,no_transit_either,,
170978615092,5,,,no_transit_either,,
170978615101,2,,,no_transit_either,,
170978615102,2,,,no_transit_either,,
170978615103,5,,,no_transit_either,,
170978616031,4,,,no_transit_either,,
170978616032,5,,,no_transit_either,,
170978616041,2,,,no_transit_either,,
170978616042,3,,,no_transit_either,,
170978616043,4,,,no_transit_either,,
170978616044,5,,,no_transit_either,,
170978616071,7,,,no_transit_either,,
170978616072,8,,,no_transit_either,,
170978616073,4,,,no_transit_either,,
170978616081,1,,,no_transit_either,,
170978616082,3,,,no_transit_either,,
170978616091,5,,,no_transit_either,,
170978616092,6,,,no_transit_either,,
170978616101,1,,,no_transit_either,,
170978616102,5,,,no_transit_either,,
170978616111,4,,,no_transit_either,,
170978616112,6,,,no_transit_either,,
170978616113,2,,,no_transit_either,,
170978617011,6,,,no_transit_either,,
170978617022,4,,,no_transit_either,,
170978617023,2,,,no_transit_either,,
170978618031,1,,,no_transit_either,,
170978618034,3,,,no_transit_either,,
170978618041,2,,,no_transit_either,,
170978618042,1,,,no_transit_either,,
170978619011,3,,,no_transit_either,,
170978619012,4,,,no_transit_either,,
170978619013,1,,,no_transit_either,,
170978619021,5,,,no_transit_either,,
170978619022,1,,,no_transit_either,,
170978619023,4,,,no_transit_either,,
170978619024,1,,,no_transit_either,,
170978620001,1,,,no_transit_either,,
170978620002,1,,,no_transit_either,,
170978620003,5,,,no_transit_either,,
170978621001,1,,,no_transit_either,,
170978621004,1,,,no_transit_either,,
170978622001,1,,,no_transit_either,,
170978622002,2,,,no_transit_either,,
170978622003,1,,,no_transit_either,,
170978623001,1,,,no_transit_either,,
170978623002,2,,,no_transit_either,,
170978623003,1,,,no_transit_either,,
170978624011,1,,,no_transit_either,,
170978624012,4,,,no_transit_either,,
170978624021,1,,,no_transit_either,,
170978625011,4,,,no_transit_either,,
170978625012,3,,,no_transit_either,,
170978625021,6,,,no_transit_either,,
170978626031,3,,,no_transit_either,,
170978626033,3,,,no_transit_either,,
170978626035,1,,,no_transit_either,,
170978626041,2,,,no_transit_either,,
170978626042,4,,,no_transit_either,,
170978626043,1,,,no_transit_either,,
170978626051,1,,,no_transit_either,,
170978626052,2,,,no_transit_either,,
170978626053,1,,,no_transit_either,,
170978627002,3,,,no_transit_either,,
170978628001,4,,,no_transit_either,,
170978629011,2,,,no_transit_either,,
170978629013,2,,,no_transit_either,,
170978629021,1,,,no_transit_either,,
170978629022,2,,,no_transit_either,,
170978630031,7,,,no_transit_either,,
170978630041,3,,,no_transit_either,,
170978630042,2,,,no_transit_either,,
170978630043,1,,,no_transit_either,,
170978630044,2,,,no_transit_either,,
170978631001,1,,,no_transit_either,,
170978631002,8,,,no_transit_either,,
170978632012,2,,,no_transit_either,,
170978632013,6,,,no_transit_either,,
170978632021,3,,,no_transit_either,,
170978632022,5,,,no_transit_either,,
170978632023,6,,,no_transit_either,,
170978632024,3,,,no_transit_either,,
170978633001,5,,,no_transit_either,,
170978633002,7,,,no_transit_either,,
170978634001,2,,,no_transit_either,,
170978634002,2,,,no_transit_either,,
170978634003,6,,,no_transit_either,,
170978635001,1,,,no_transit_either,,
170978635002,2,,,no_transit_either,,
170978635003,7,,,no_transit_either,,
170978636011,8,,,no_transit_either,,
170978636012,4,,,no_transit_either,,
170978636031,6,,,no_transit_either,,
170978636032,4,,,no_transit_either,,
170978636041,7,,,no_transit_either,,
170978636042,11,,,no_transit_either,,
170978637011,4,,,no_transit_either,,
170978637012,5,,,no_transit_either,,
170978637013,5,,,no_transit_either,,
170978637021,5,,,no_transit_either,,
170978637022,9,,,no_transit_either,,
170978638011,9,,,no_transit_either,,
170978638012,5,,,no_transit_either,,
170978639021,6,,,no_transit_either,,
170978639022,3,,,no_transit_either,,
170978639023,11,,,no_transit_either,,
170978639031,2,,,no_transit_either,,
170978639032,3,,,no_transit_either,,
170978639033,6,,,no_transit_either,,
170978639041,16,,,no_transit_either,,
170978639042,5,,,no_transit_either,,
170978640011,6,,,no_transit_either,,
170978640012,10,,,no_transit_either,,
170978640013,9,,,no_transit_either,,
170978640021,3,,,no_transit_either,,
170978640022,5,,,no_transit_either,,
170978640023,7,,,no_transit_either,,
170978640024,2,,,no_transit_either,,
170978641051,9,,,no_transit_either,,
170978641052,7,,,no_transit_either,,
170978641053,5,,,no_transit_either,,
170978641061,4,,,no_transit_either,,
170978641062,5,,,no_transit_either,,
170978641063,5,,,no_transit_either,,
170978641071,10,,,no_transit_either,,
170978641072,11,,,no_transit_either,,
170978641081,14,,,no_transit_either,,
170978641082,7,,,no_transit_either,,
170978641083,7,,,no_transit_either,,
170978641091,17,,,no_transit_either,,
170978641092,13,,,no_transit_either,,
170978641101,9,,,no_transit_either,,
170978641102,6,,,no_transit_either,,
170978641103,4,,,no_transit_either,,
170978642031,4,,,no_transit_either,,
170978642032,9,,,no_transit_either,,
170978642041,3,,,no_transit_either,,
170978642042,5,,,no_transit_either,,
170978642043,7,,,no_transit_either,,
170978642061,7,,,no_transit_either,,
170978642062,3,,,no_transit_either,,
170978642071,6,,,no_transit_either,,
170978642072,15,,,no_transit_either,,
170978642073,12,,,no_transit_either,,
170978642081,6,,,no_transit_either,,
170978642082,9,,,no_transit_either,,
170978643031,8,,,no_transit_either,,
170978643032,4,,,no_transit_either,,
170978643033,10,,,no_transit_either,,
170978643051,9,,,no_transit_either,,
170978643052,5,,,no_transit_either,,
170978643053,2,,,no_transit_either,,
170978643061,3,,,no_transit_either,,
170978643062,3,,,no_transit_either,,
170978643071,12,,,no_transit_either,,
170978643081,8,,,no_transit_either,,
170978643082,3,84,84,both,0,0
170978643083,11,,,no_transit_either,,
170978644021,19,,,no_transit_either,,
170978644022,8,,,no_transit_either,,
170978644023,10,,,no_transit_either,,
170978644031,5,,,no_transit_either,,
170978644032,9,,,no_transit_either,,
170978644033,15,,,no_transit_either,,
170978644071,28,,,no_transit_either,,
170978644072,14,,,no_transit_either,,
170978644081,7,,,no_transit_either,,
170978644082,15,,,no_transit_either,,
170978644083,12,,,no_transit_either,,
170978644091,7,,,no_transit_either,,
170978644092,13,,,no_transit_either,,
170978644093,7,,,no_transit_either,,
170978644101,12,,,no_transit_either,,
170978644102,18,,,no_transit_either,,
170978644111,11,,,no_transit_either,,
170978644112,15,,,no_transit_either,,
170978644113,5,,,no_transit_either,,
170978644121,15,,,no_transit_either,,
170978644122,15,,,no_transit_either,,
170978645101,4,,,no_transit_either,,
170978645102,7,,,no_transit_either,,
170978645111,7,,,no_transit_either,,
170978645112,14,,,no_transit_either,,
170978645113,1,,,no_transit_either,,
170978645114,4,,,no_transit_either,,
170978645121,7,,,no_transit_either,,
170978645122,4,,,no_transit_either,,
170978645131,13,,,no_transit_either,,
170978645132,6,,,no_transit_either,,
170978645133,6,,,no_transit_either,,
170978645134,6,,,no_transit_either,,
170978645141,18,,,no_transit_either,,
170978645151,6,,,no_transit_either,,
170978645152,1,,,no_transit_either,,
170978645161,9,,,no_transit_either,,
170978645162,8,,,no_transit_either,,
170978645163,10,,,no_transit_either,,
170978645171,12,,,no_transit_either,,
170978645172,4,,,no_transit_either,,
170978645181,7,,,no_transit_either,,
170978645182,9,,,no_transit_either,,
